structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1405606,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13847
1543140,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13848
1191719,BIN,,,Deficient,CF-2025-092587,,,,,,,,,,,Active,,,,Active,,,,13849
1507247,BIN,,,Active,,,,,,Expired,,,,,,,,,,,,,,13850
1300294,BIN,,,,,,,,,,,,,,,Expired,,,,Deficient,,,,13851
1150118,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13852
1180444,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13853
1253141,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13854
1064823,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,13855
1520637,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13856
1282677,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13857
1014492,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13858
1178196,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13859
1477765,BIN,,,Deficient,,,,,,,,,,,,,,,,,,,,13860
1377595,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13861
1063720,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13862
1125148,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13863
1525182,BIN,,,Expired,,,,,,Active,,,,,,,,,,Expired,,,,13864
1077011,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13865
1379741,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13866
1004648,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13867
1389846,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,13868
1067009,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13869
1547596,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,13870
1494087,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13871
1409864,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13872
1395101,BIN,,,,,,,,,,,,,,,Expired,,,,Expired,,,,13873
1005814,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13874
1117455,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,13875
1446233,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13876
1149940,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13877
1154023,BIN,,,,,,,,,Active,,,,,,,,,,,,,,13878
1059252,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13879
1255433,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13880
1368358,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13881
1032749,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13882
1146489,BIN,,,Active,,,,,,,,,,Expired,,,,,,Expired,,,,13883
1270940,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13884
1490591,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13885
1469444,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13886
1415165,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13887
1472920,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13888
1024513,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13889
1377899,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13890
1287264,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13891
1369525,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13892
1536594,BIN,,,Active,,,,,,,,,,Expired,,,,Active,,Expired,,,,13893
1187931,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13894
1229349,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13895
1496811,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13896
1015695,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13897
1208341,BIN,,,,,,,,,,,,,,,,,,,Deficient,CF-2025-116758,,,13898
1543156,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13899
1382680,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13900
1285577,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13901
1208429,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,13902
1027780,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13903
1037060,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13904
1477968,BIN,,,Active,,,,,,,,,,,,,,Expired,,Deficient,CF-2025-108627,,,13905
1059473,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,13906
1466287,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13907
1301482,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13908
1406870,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13909
1123894,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13910
1476033,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13911
1368352,BIN,,,Expired,,,,,,,,,,Expired,,,,Active,,,,,,13912
1378457,BIN,,,,,,,,,,,,,,,Active,,Active,,Deficient,CF-2025-015857,,,13913
1179712,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13914
1427137,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13915
1516540,BIN,,,Active,,,,,,,,,,,,,,Active,,Deficient,CF-2025-109077,,,13916
1530185,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13917
1065898,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13918
1433823,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,13919
1417666,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13920
1472618,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Expired,,,,13921
1465426,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13922
2000072,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13923
1507515,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13924
1033169,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13925
1006647,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13926
1545586,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13927
1430940,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13928
1063847,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13929
1049489,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13930
1146309,BIN,,,Active,,,,,,,,,,Expired,,,,,,Active,,,,13931
1367334,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13932
1059797,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13933
1283387,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13934
1517078,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13935
1368930,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13936
1039647,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13937
1180446,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13938
1369517,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,13939
1093929,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13940
1515918,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,13941
1028365,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,13942
1100921,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,13943
1469875,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13944
1200198,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13945
1142263,BIN,,,,,,,,,Expired,,,,,,,,Active,,,,,,13946
1371238,BIN,,,,,,,,,,,,,,,,,Active,,Active,,,,13947
1371310,BIN,,,,,,,,,,,,,,,Expired,,,,Active,,,,13948
1388143,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13949
1516915,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13950
1534898,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13951
1224152,BIN,,,Active,,,,,,,,,,Active,,Active,,,,Active,,,,13952
1421794,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,13953
1503993,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,13954
1234604,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,13955
1322827,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,13956
1511713,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,13957
1033708,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13958
1241754,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13959
1014496,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13960
1386930,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13961
1147278,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13962
1199583,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13963
1451706,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13964
1102809,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13965
1129191,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13966
1174803,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13967
1014659,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13968
1164263,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13969
1085424,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13970
1502756,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13971
1065708,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13972
1469025,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13973
1470284,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,13974
1506752,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13975
1466022,BIN,,,,,,,,,,,,,,,Expired,,,,Expired,,,,13976
1063090,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,13977
1547814,BIN,,,Expired,,,,,,,,,,Active,,,,Active,,Active,,,,13978
1457401,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13979
1550773,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-093587,,,13980
1476118,BIN,,,Active,,,,,,Active,,,,Active,,Active,,Active,,Active,,,,13981
1368473,BIN,,,Active,,,,,,,,,,Active,,Expired,,Active,,Active,,,,13982
1470424,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13983
1461633,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13984
1079594,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13985
1512426,BIN,,,,,,,,,Active,,,,,,,,,,,,,,13986
1135405,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13987
1396978,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13988
1407942,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13989
1549249,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13990
1374456,BIN,,,Expired,,,,,,,,,,,,,,Active,,Active,,,,13991
1398073,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13992
1331478,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13993
1485126,BIN,,,Active,,Expired,,,,,,,,Expired,,,,Active,,Active,,Active,,13994
1357071,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13995
1239994,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13996
1210618,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13997
1365721,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13998
1224204,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13999
1182448,BIN,,,,,,,,,,,,,,,Deficient,CF-2025-118273,,,,,,,14000
3000626,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14001
1534632,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14002
1241545,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14003
1241753,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14004
1208793,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14005
1001312,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,14006
1488348,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,14007
1542370,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,14008
1023560,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14009
1417972,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14010
1509728,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14011
1056786,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,14012
1249766,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14013
1193116,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,14014
1064182,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14015
1384358,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,14016
1063166,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,14017
1400846,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14018
1197515,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,14019
1041264,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14020
1002082,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14021
1469047,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14022
1448266,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14023
1500384,BIN,,,Active,,,,,,,,,,,,,,Active,,Expired,,,,14024
1438107,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14025
1203640,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Active,,,,14026
1155720,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14027
1293516,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14028
1381151,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,14029
1015143,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,14030
1327048,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14031
1531606,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-018844,,,14032
1405916,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14033
1020591,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,14034
1202753,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14035
1421097,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14036
1500271,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,14037
1436357,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,14038
1038583,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14039
1512693,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14040
1078133,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14041
1452554,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14042
1035781,BIN,,,Expired,CF-2025-082351,,,,,,,,,,,Deficient,CF-2025-082351,,,,,,,14043
1357503,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,14044
1542963,BIN,,,Expired,,Active,,,,,,,,Expired,,,,,,Expired,,,,14045
1485372,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,14046
1009724,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14047
1454523,BIN,,,,,,,,,,,,,,,Expired,,Expired,,Expired,,,,14048
1458466,BIN,,,,,,,,,,,Active,,,,,,Expired,,,,,,14049
1034048,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14050
1428270,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,14051
1226549,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Active,,,,14052
1000446,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,14053
1056608,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14054
1258039,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14055
1478620,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14056
1420872,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14057
1452631,BIN,,,,,,,,,Active,,,,,,,,,,,,,,14058
1058510,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14059
1139581,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14060
1017539,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,14061
1512100,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,14062
1385700,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14063
1000111,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14064
1199052,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14065
1544195,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14066
1519748,BIN,Active,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,14067
1462854,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14068
1106382,BIN,,,Active,,,,,,,,,,,,Expired,,,,Deficient,,,,14069
1538853,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14070
1527120,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14071
1049234,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14072
1080696,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,14073
1442622,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14074
1050513,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14075
1532548,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14076
1117008,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14077
1221248,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14078
1488544,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Expired,,,,14079
1548415,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14080
1545473,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,14081
1380523,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,14082
1449912,BIN,,,,,,,,,,,,,,,Active,,,,,,,,14083
1431973,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14084
1545251,BIN,,,Expired,CF-2025-106634,,,,,,,,,,,,,Active,,Expired,CF-2025-106634,,,14085
1000444,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14086
1301202,BIN,,,Expired,,,,,,Expired,,,,,,,,,,,,,,14087
1374949,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,14088
1339406,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14089
1265193,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14090
1508749,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,14091
1543263,BIN,,,Active,,,,,,,,,,,,,,Active,,,,,,14092
1019032,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,14093
1153335,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14094
1289805,BIN,,,Expired,CF-2024-099088,,,,,,,,,,,,,,,Deficient,CF-2024-099088,,,14095
1158293,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14096
1112246,BIN,,,Expired,CF-2025-022625,,,,,,,,,Active,,,,,,,,,,14097
1522214,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,14098
1548102,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14099
1323223,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14100
1041038,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14101
1500020,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14102
1387560,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14103
1208769,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,14104
1274518,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14105
1240760,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14106
1488792,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,14107
1513419,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14108
1202485,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14109
1035442,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14110
1470061,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14111
1478439,BIN,Expired,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,14112
1184865,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,14113
1103149,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,14114
1549782,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,Active,,14115
1100715,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,14116
1415919,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,14117
1547153,BIN,,,,,,,,,,,,,,,Active,,,,Deficient,CF-2025-051186,,,14118
1138023,BIN,,,,,,,,,,,,,,,Active,,,,,,,,14119
1547257,BIN,,,Active,,,,,,,,,,,,Deficient,CF-2025-110346,Active,,,,,,14120
1048901,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14121
1132735,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14122
1505229,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14123
1453833,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14124
1436716,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14125
1414742,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,14126
1253803,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14127
1441994,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14128
1343073,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14129
1505037,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14130
1502761,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,14131
1110785,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14132
1413890,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,14133
1299098,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,14134
1131224,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14135
1438217,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14136
1109602,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14137
1461413,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14138
1445805,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14139
1029536,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14140
1071222,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14141
1550322,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14142
1059095,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,14143
1466805,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,14144
1398105,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14145
1063177,BIN,,,,,,,,,,,,,Active,,,,,,,,,,14146
1053748,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14147
1005027,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14148
1423130,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14149
1545189,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14150
1236984,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,14151
1325952,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14152
1366899,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14153
1532293,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,14154
1045302,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14155
1055768,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,14156
1190005,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,14157
1391781,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14158
1277671,BIN,,,Active,,,,,,Expired,,,,,,Active,,,,,,,,14159
1522316,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14160
1268023,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14161
1471080,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14162
1412953,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14163
1073995,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,14164
1437499,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14165
1383352,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14166
1376251,BIN,,,Deficient,CF-2023-099082,,,,,,,,,,,,,,,Expired,CF-2023-099082,,,14167
1024339,BIN,,,,,,,,,,,,,,,Active,,,,Active,,,,14168
1439557,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,14169
1451608,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,14170
1398337,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14171
1463492,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14172
1178851,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,14173
1077159,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,14174
1155282,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14175
1217625,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,14176
1192054,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,14177
1504611,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14178
1549679,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,14179
1031854,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14180
1015112,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,14181
1175954,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14182
1550235,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14183
1007664,BIN,,,Active,,,,,,Expired,,,,,,,,,,,,,,14184
1210331,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14185
1063840,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14186
1121634,BIN,,,Active,,,,,,Active,,,,,,,,,,Expired,,,,14187
1531412,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14188
1054429,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,14189
1483793,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,14190
1030854,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14191
1193735,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14192
1476179,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14193
1148435,BIN,Expired,CF-2025-117965,Expired,CF-2025-117965,,,,,,,,,,,,,,,Expired,CF-2025-117965,,,14194
1107532,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14195
1026262,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14196
1116211,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14197
1410096,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14198
1473827,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14199
1125921,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14200
1217824,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14201
1054386,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,14202
1528538,BIN,,,,,,,,,,,,,,,Active,,,,,,,,14203
3000051,BIN,,,,,,,,,,,,,,,,,,,Active,,,,14204
1408538,BIN,,,,,,,,,,,,,,,,,,,,,,,14205
1464129,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14206
1191177,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,14207
1547348,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,14208
1506186,BIN,,,,,,,,,,,,,,,Active,,,,,,,,14209
1311570,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14210
1419317,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14211
1032491,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14212
1482285,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,14213
1538028,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14214
1486357,BIN,,,Active,,,,,,,,,,,,,,,,,,,,14215
1549347,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,14216
